"brand","model","regdate","max","min","count","average","median"
"yamaha","janus","2005","8500000","5000000","65","5107692.307692308","5000000"
"yamaha","janus","2006","100000000","1800000","12","68100000.0","100000000.0"
"yamaha","janus","2007","8300000","2200000","14","5192857.142857143","5300000.0"
"yamaha","janus","2008","19900000","1800000","76","6886842.105263158","8600000.0"
"yamaha","janus","2009","19900000","2900000","125","6547200.0","5000000"
"yamaha","janus","2010","19500000","4000000","237","9757805.907172997","10200000"
"yamaha","janus","2011","17000000","2500000","136","10484558.823529411","12000000.0"
"yamaha","janus","2012","160000000","2600000.0","191","56292931.93717278","10800000"
"yamaha","janus","2013","17200000","1800000","382","10706282.722513089","11500000.0"
"yamaha","janus","2014","19600000","6000000","64","17062500.0","15500000.0"
"yamaha","janus","2015","100000000.0","3000000","78","20300000.0","21500000.0"
"yamaha","janus","2016","33500000","1499999","3557","17776861.39921282","17600000"
"yamaha","janus","2017","230000000","25000.0","23808","19410368.18325773","19000000.0"
"yamaha","janus","2018","230000000.0","1000000","35091","19774125.087458324","19500000"
"yamaha","janus","2019","400000000.0","1000000","37543","19393018.041392535","18800000"
"yamaha","janus","2020","999999000","19500","20727","21349863.800839484","20000000"
"yamaha","janus","2021","47000000","2000000","4076","22313984.298331697","21800000.0"
"yamaha","janus (nhập khẩu)","2008","3700000","3700000","1","3700000.0","3700000"
"yamaha","janus (nhập khẩu)","2013","6700000","6700000","3","6700000.0","6700000"
"yamaha","jupiter","1980","25000000","7000000","2","16000000.0","16000000.0"
"yamaha","jupiter","1981","8500000","8500000","60","8500000.0","8500000.0"
"yamaha","jupiter","1982","5000000","5000000","1","5000000.0","5000000"
"yamaha","jupiter","1989","8500000","8500000","1","8500000.0","8500000"
"yamaha","jupiter","1990","7300000","5000000","4","5575000.0","5000000.0"
"yamaha","jupiter","1992","1900000","1900000","49","1900000.0","1900000"
"yamaha","jupiter","1997","8500000","8500000","1","8500000.0","8500000"
"yamaha","jupiter","1998","8000000","2000000","5","4100000.0","3500000.0"
"yamaha","jupiter","1999","6000000","4200000","3","5400000.0","6000000"
"yamaha","jupiter","2000","22500000","1200000","116","4496120.689655173","4500000.0"
"yamaha","jupiter","2001","27500000","2200000","457","7870131.2910284465","7000000"
"yamaha","jupiter","2002","250000000","1300000","2089","8088481.568214457","6900000"
"yamaha","jupiter","2003","22000000","1200000","3275","7593058.452213741","7200000"
"yamaha","jupiter","2004","115000000","1000000","7290","8751815.26584362","6500000.0"
"yamaha","jupiter","2005","9999999000","12.0","12480","11663690.625801282","7800000.0"
"yamaha","jupiter","2006","9999999000","1000000","8973","15295924.885768417","7500000"
"yamaha","jupiter","2007","10000000000","1000000","10646","20251267.048656773","8500000.0"
"yamaha","jupiter","2008","11890000000","1000000","12702","53337347.2580696","8500000.0"
"yamaha","jupiter","2009","15000000000","1000000","15122","60673940.98333554","9600000.0"
"yamaha","jupiter","2010","10500000000","1000000","23340","24792265.381148245","8500000.0"
"yamaha","jupiter","2011","6200000000","7500","16343","13804570.34681515","10000000"
"yamaha","jupiter","2012","12345678900","13500","15870","11133993.066036547","9800000.0"
"yamaha","jupiter","2013","12000000000","1100000","9857","63660276.75763417","11500000"
"yamaha","jupiter","2014","52300000","1000000","8216","11382298.319498539","11900000.0"
"yamaha","jupiter","2015","14800000000","1000000","10833","99366838.91812056","13500000"
"yamaha","jupiter","2016","12700000000","1000000","8290","30028858.38359469","13000000.0"
"yamaha","jupiter","2017","15000000000","1345000","6235","152826945.8710505","16500000"
"yamaha","jupiter","2018","52500000","2600000","7303","17195732.301793784","16800000"
"yamaha","jupiter","2019","60000000","1000000","10813","17492366.133357994","16500000"
"yamaha","jupiter","2020","70000000","1600000","5508","19401184.534858387","18500000.0"
"yamaha","jupiter","2021","100000000","2300000","1048","17509360.687022902","16500000.0"
"yamaha","jupiter","trước năm 1980","25000000.0","25000000.0","2","25000000.0","25000000.0"
"yamaha","jupiter (nhập khẩu)","2000","7400000","7400000","1","7400000.0","7400000"
"yamaha","jupiter (nhập khẩu)","2001","10000000","5900000","10","8890000.0","10000000.0"
"yamaha","jupiter (nhập khẩu)","2002","17000000","4500000","108","7465740.740740741","6600000.0"
"yamaha","jupiter (nhập khẩu)","2003","8800000","5000000","37","7078378.378378378","6800000"
"yamaha","jupiter (nhập khẩu)","2004","16000000","4700000","152","6997368.421052632","6600000.0"
"yamaha","jupiter (nhập khẩu)","2005","16000000","4700000","223","10548430.493273543","11500000"
"yamaha","jupiter (nhập khẩu)","2006","32000000","1280000","228","8713456.140350876","7900000.0"
"yamaha","jupiter (nhập khẩu)","2007","25500000","5000000","234","10688675.213675214","11700000.0"
"yamaha","jupiter (nhập khẩu)","2008","19900000","4700000","70","8271428.571428572","8050000.0"
"yamaha","jupiter (nhập khẩu)","2009","12900000","3900000","106","8597169.811320756","8500000.0"
"yamaha","jupiter (nhập khẩu)","2010","5400000","5400000","79","5400000.0","5400000"
"yamaha","jupiter (nhập khẩu)","2012","9500000","5250000","16","7390625.0","7500000.0"
"yamaha","jupiter (nhập khẩu)","2014","4500000","4200000","15","4260000.0","4200000"
"yamaha","jupiter (nhập khẩu)","2015","7900000","7900000","1","7900000.0","7900000"
"yamaha","jupiter (nhập khẩu)","2017","50000000","32500000","65","33158461.53846154","32500000"
"yamaha","jupiter (nhập khẩu)","2018","36000000","27000000","140","32015714.285714287","32800000.0"
"yamaha","jupiter (nhập khẩu)","2019","39000000","9000000","3","27500000.0","34500000"
"yamaha","jupiter (nhập khẩu)","2020","50000000","39900000","2","44950000.0","44950000.0"
"yamaha","latte","1987","22222000","22222000","1","22222000.0","22222000"
"yamaha","latte","2000","10500000","3000000","3","8000000.0","10500000"
"yamaha","latte","2001","10000000","10000000","3","10000000.0","10000000"
"yamaha","latte","2002","25000000","20500000","27","23111111.111111112","22000000"
"yamaha","latte","2003","10000000","10000000","1","10000000.0","10000000"
"yamaha","latte","2004","11000000","11000000","76","11000000.0","11000000.0"
"yamaha","latte","2006","4500000","4500000","14","4500000.0","4500000.0"
"yamaha","latte","2007","22800000","14200000","3","17333333.333333332","15000000"
"yamaha","latte","2008","7000000","6700000","35","6957142.857142857","7000000"
"yamaha","latte","2009","6500000","5500000","64","6484375.0","6500000.0"
"yamaha","latte","2010","8000000","5000000","55","5127272.7272727275","5000000"
"yamaha","latte","2011","16000000","10500000","68","15066176.470588235","15000000.0"
"yamaha","latte","2012","8700000","2500000","10","3200000.0","2600000.0"
"yamaha","latte","2013","3500000","3500000","1","3500000.0","3500000"
"yamaha","latte","2014","37500000","8800000","54","28529629.62962963","37500000.0"
"yamaha","latte","2015","25800000","8500000","4","21475000.0","25800000.0"
"yamaha","latte","2016","45000000","26500000","147","28013605.44217687","28500000"
"yamaha","latte","2018","31000000","29800000","45","30951111.111111112","31000000"
"yamaha","latte","2019","40000000","2000000","1475","29733152.542372882","30000000"
"yamaha","latte","2020","58888000","3800000","2924","31323287.84746922","30000000.0"
"yamaha","latte","2021","33000000","25000000","625","28019200.0","26800000"
"yamaha","latte (nhập khẩu)","2008","2300000","2300000","1","2300000.0","2300000"
"yamaha","lexam","2004","7500000","5000000","2","6250000.0","6250000.0"
"yamaha","lexam","2007","7500000","7500000","1","7500000.0","7500000"
"yamaha","lexam","2008","6000000","3000000","5","4000000.0","4000000"
"yamaha","lexam","2009","10000000","4000000","6","6200000.0","5700000.0"
"yamaha","lexam","2010","45000000","3000000","283","6336042.402826855","5800000"
"yamaha","lexam","2011","8000000","3200000","135","5851274.074074074","6700000"
"yamaha","lexam","2012","8300000","3500000","28","4603571.428571428","4200000.0"
"yamaha","lexam","2013","7000000","3000000","16","4850000.0","4750000.0"
"yamaha","lexam","2014","7900000","7000000","2","7450000.0","7450000.0"
"yamaha","lexam","2015","7000000","5500000","2","6250000.0","6250000.0"
"yamaha","lexam","2016","7500000","7500000","1","7500000.0","7500000"
"yamaha","lexam","2018","4600000","4600000","1","4600000.0","4600000"
"yamaha","lexam","2020","10500000","10500000","1","10500000.0","10500000"
"yamaha","luvias","1980","17500000","17500000","1","17500000.0","17500000"
"yamaha","luvias","1983","10200000","10200000","1","10200000.0","10200000"
"yamaha","luvias","2000","25000000.0","1550000.0","72","5525694.444444444","4000000.0"
"yamaha","luvias","2001","8000000","8000000","1","8000000.0","8000000"
"yamaha","luvias","2003","17000000","1500000","62","7556451.612903226","7500000.0"
"yamaha","luvias","2004","13000000","6500000","19","11052631.578947369","13000000"
"yamaha","luvias","2005","13000000","9500000","3","11166666.666666666","11000000"
"yamaha","luvias","2006","15000000","3100000","68","8194117.647058823","9000000.0"
"yamaha","luvias","2007","14000000","1234000","98","5545673.469387755","6500000.0"
"yamaha","luvias","2008","14000000.0","4200000","255","8838035.294117646","7500000"
"yamaha","luvias","2009","15000000","1000000","906","6715120.309050772","6500000.0"
"yamaha","luvias","2010","12345678000","1000000","8530","67590804.59179367","8900000.0"
"yamaha","luvias","2011","13500000000","12500","17305","10763637.314764518","9000000"
"yamaha","luvias","2012","11500000000","1000000","13004","10747160.87511535","9500000.0"
"yamaha","luvias","2013","9999999000","13000","15466","20196156.472261734","10500000.0"
"yamaha","luvias","2014","14500000000","12500","10694","86423352.64905554","12500000.0"
"yamaha","luvias","2015","23500000000.0","1000.0","8972","147071075.90225145","13000000.0"
"yamaha","luvias","2016","14500000000","1100000","5326","41865450.05632745","13900000.0"
"yamaha","luvias","2017","35000000","1000000","587","14280579.216354344","11500000"
"yamaha","luvias","2018","200000000","5500000","739","10876454.668470906","10500000"
"yamaha","luvias","2019","17500000","1000000","432","8343750.0","7500000.0"
"yamaha","luvias","2020","7000000000","8000","326","41404343.55828221","9500000.0"
"yamaha","luvias","2021","140000000","6222000","203","48702453.20197044","13000000"
"yamaha","luvias (nhập khẩu)","2012","10900000","8900000","66","9560606.06060606","9500000.0"
"yamaha","mio","1980","9000000","9000000","1","9000000.0","9000000"
"yamaha","mio","1982","7800000","7800000","5","7800000.0","7800000"
"yamaha","mio","1985","5500000","5500000","1","5500000.0","5500000"
"yamaha","mio","1986","5500000","5500000","12","5500000.0","5500000.0"
"yamaha","mio","1988","6000000","6000000","6","6000000.0","6000000.0"
"yamaha","mio","1989","5000000","5000000","1","5000000.0","5000000"
"yamaha","mio","1993","9500000","9500000","31","9500000.0","9500000"
"yamaha","mio","1995","5150000","2800000","3","4150000.0","4500000"
"yamaha","mio","1996","48800000","5000000","2","26900000.0","26900000.0"
"yamaha","mio","1997","2500000","2500000","2","2500000.0","2500000.0"
"yamaha","mio","1998","18000000","4500000","77","15116883.116883118","18000000"
"yamaha","mio","1999","9000000","4300000","132","5973484.848484849","6500000.0"
"yamaha","mio","2000","1.1111111111111112e+16","3000000","148","75075079765385.89","4000000.0"
"yamaha","mio","2001","11500000","2600000","27","10318518.518518519","11500000"
"yamaha","mio","2002","8500000","2000000","171","5123976.608187134","5000000"
"yamaha","mio","2003","11500000","2500000","404","6490346.534653465","5800000.0"
"yamaha","mio","2004","48000000","789","3090","7318442.510032362","6000000.0"
"yamaha","mio","2005","30000000","1000000","5059","7712607.432298874","6000000"
"yamaha","mio","2006","12000000000","1700000","8573","121176358.91694856","6300000"
"yamaha","mio","2007","123456000","1000000.0","11852","7305846.01754978","6500000.0"
"yamaha","mio","2008","8500000000","1300000","14136","22729637.821661007","6500000.0"
"yamaha","mio","2009","135000000","1000000","12302","7063734.026987482","6500000.0"
"yamaha","mio","2010","9500000000","1000000","23261","17831455.99763553","7200000"
"yamaha","mio","2011","4500000000","1000000","12749","9537706.791748373","8500000"
"yamaha","mio","2012","8600000000","2000000","11656","70676543.49691147","8900000.0"
"yamaha","mio","2013","10000000000","2500000","4607","10679096.809203386","7800000"
"yamaha","mio","2014","26500000","2000000","3508","6034866.020524516","5200000.0"
"yamaha","mio","2015","32000000","1000000.0","4125","6149049.696969697","5500000"
"yamaha","mio","2016","29000000","1080000","1465","6783210.921501706","6400000"
"yamaha","mio","2017","39000000","3300000","1169","7793836.612489307","5800000"
"yamaha","mio","2018","12000000","2500000","473","7080761.09936575","7000000"
"yamaha","mio","2019","35500000","1000000","548","8851441.605839416","7200000.0"
"yamaha","mio","2020","722000000","1800000","1832","23912876.08951965","26000000.0"
"yamaha","mio","2021","58000000","2000000","1570","20704267.515923567","27500000.0"
"yamaha","mio","trước năm 1980","5900000","5900000","1","5900000.0","5900000"
"yamaha","mio (nhập khẩu)","2004","6800000","6000000","11","6445454.545454546","6300000"
"yamaha","mio (nhập khẩu)","2005","6900000","3200000","24","5866666.666666667","5400000.0"
"yamaha","mio (nhập khẩu)","2006","10200000","5500000","65","9838461.538461538","10000000"
"yamaha","mio (nhập khẩu)","2007","17800000","4500000","392","13023214.285714285","15000000.0"
"yamaha","mio (nhập khẩu)","2008","12800000000","5200000","356","2170821629.2134833","19800000.0"
"yamaha","mio (nhập khẩu)","2009","14500000","7500000","175","14208571.42857143","14500000"
"yamaha","mio (nhập khẩu)","2010","16500000","3650000","150","9609666.666666666","9800000.0"
"yamaha","mio (nhập khẩu)","2011","9500000","8500000","29","9465517.24137931","9500000"
"yamaha","mio (nhập khẩu)","2012","13500000","8900000","55","11007272.727272727","11000000"
"yamaha","mio (nhập khẩu)","2013","15500000","11000000","7","14857142.857142856","15500000"
"yamaha","mio (nhập khẩu)","2019","36800000","7900000","9","22133333.333333332","26000000"
"yamaha","mio (nhập khẩu)","2020","34800000","19900000","113","26353097.345132742","27000000"
"yamaha","mio (nhập khẩu)","2021","33800000","4300000","26","9296153.846153846","4300000.0"
"yamaha","mt","1984","16000000","16000000","1","16000000.0","16000000"
"yamaha","mt","1985","50000000","50000000","1","50000000.0","50000000"
"yamaha","mt","1986","29500000","29500000","75","29500000.0","29500000"
"yamaha","mt","1999","4500000","3900000","24","4400000.0","4500000.0"
"yamaha","mt","2000","4300000","4300000","1","4300000.0","4300000"
"yamaha","mt","2002","52000000","2200000.0","3","18800000.0","2200000.0"
"yamaha","mt","2003","123333000","3200000","4","33608250.0","3950000.0"
"yamaha","mt","2004","18000000","1500000","43","5897674.4186046515","2800000.0"
"yamaha","mt","2005","5800000","2500000","97","4548453.608247423","4500000"
"yamaha","mt","2006","7500000","4400000","62","4993548.387096774","5000000.0"
"yamaha","mt","2007","6300000","3200000","20","4545000.0","4500000.0"
"yamaha","mt","2008","6300000","5000000","146","5670547.94520548","5400000.0"
"yamaha","mt","2009","19000000","1800000","33","7009090.909090909","6400000"
"yamaha","mt","2010","45500000","1600000","338","11692603.550295858","6000000.0"
"yamaha","mt","2011","10000000000","1800000","19","536615789.4736842","12500000"
"yamaha","mt","2012","13000000","5200000","25","11976000.0","13000000"
"yamaha","mt","2013","11500000","4000000","3","8833333.333333334","11000000"
"yamaha","mt","2014","130000000.0","130000000.0","1","130000000.0","130000000.0"
"yamaha","mt","2015","255000000","4000000","109","169706422.01834863","120000000"
"yamaha","mt","2016","420000000","4600000","338","98357656.80473372","95000000.0"
"yamaha","mt","2017","415000000","1238000","2468","115775341.16693678","86000000.0"
"yamaha","mt","2018","468000000","1500000","1732","83661625.86605081","85800000.0"
"yamaha","mt","2019","630000000","3000000","2348","80395454.00340715","80000000.0"
"yamaha","mt","2020","385000000","1800000","2065","101016374.81840193","79000000"
"yamaha","mt","2021","305000000","21500000","564","75597074.46808511","65555000.0"
"yamaha","mt (nhập khẩu)","2005","3000000","2700000","22","2740909.090909091","2700000.0"
"yamaha","mt (nhập khẩu)","2016","225000000","49000000","2","137000000.0","137000000.0"
"yamaha","mt (nhập khẩu)","2019","110000000","46000000","90","82744444.44444445","88000000.0"
"yamaha","mt15","2010","60000000","60000000","100","60000000.0","60000000.0"
"yamaha","mt15","2015","65000000","65000000","1","65000000.0","65000000"
"yamaha","mt15","2018","66000000","45000000","65","55423076.92307692","55000000"
"yamaha","mt15","2019","80000000","5950000","2238","61330692.135835566","62000000.0"
"yamaha","mt15","2020","84000000","6200000","5689","61301150.2900334","62000000"
"yamaha","mt15","2021","83000000","6300000","2917","57695669.86630099","58000000"
"yamaha","mt15 (nhập khẩu)","2019","76000000","76000000","1","76000000.0","76000000"
"yamaha","mt15 (nhập khẩu)","2020","71000000","60500000","105","60900000.0","60500000"
"yamaha","mt15 (nhập khẩu)","2021","62000000","55500000","33","57075757.57575758","55500000"
"yamaha","mx king","2011","18000000","18000000","1","18000000.0","18000000"
"yamaha","mx king","2016","40000000","30000000","3","34600000.0","33800000"
"yamaha","mx king","2017","43000000","1111000","41","32717341.463414636","33000000"
"yamaha","mx king","2018","52000000","2500000","96","35148958.333333336","35650000.0"
"yamaha","mx king","2019","275000000","23000000","70","50157142.85714286","40000000.0"
"yamaha","mx king","2020","60000000","38500000","10","44900000.0","43000000.0"
"yamaha","nm-x","2003","2800000","2800000","1","2800000.0","2800000"
"yamaha","nm-x","2004","2900000","2900000","1","2900000.0","2900000"
"yamaha","nm-x","2006","2500000","2500000","1","2500000.0","2500000"
"yamaha","nm-x","2007","3200000","3200000","1","3200000.0","3200000"
"yamaha","nm-x","2008","3300000","3300000","1","3300000.0","3300000"
"yamaha","nm-x","2009","17779000","1869000","254","5878129.921259843","4500000.0"
"yamaha","nm-x","2010","7300000","1900000","44","3304363.6363636362","2700000.0"
"yamaha","nm-x","2011","21000000","12800000","59","20183050.84745763","21000000"
"yamaha","nm-x","2012","12345678000","2000000","50","252873560.0","6000000.0"
"yamaha","nm-x","2013","4000000","3000000","49","3979591.836734694","4000000"
"yamaha","nm-x","2014","55000000","3000000","17","10029411.764705881","7500000"
"yamaha","nm-x","2015","60000000","7500000","137","43605839.41605839","50000000"
"yamaha","nm-x","2016","55000000","5000000","394","40014720.81218274","40000000.0"
"yamaha","nm-x","2017","58000000","19000000","438","38841552.511415526","42000000.0"
"yamaha","nm-x","2018","69000000","21111000","176","53517676.13636363","54000000.0"
"yamaha","nm-x","2019","65000000","17500000","168","48029761.9047619","49000000.0"
"yamaha","nm-x","2020","68000000","1900000","168","50302976.190476194","65000000.0"
"yamaha","nm-x (nhập khẩu)","2007","15000000","8800000","2","11900000.0","11900000.0"
"yamaha","nm-x (nhập khẩu)","2015","48000000","39000000","22","45454545.45454545","45000000.0"
"yamaha","nm-x (nhập khẩu)","2016","59000000","40000000","169","48385207.10059172","48000000"
"yamaha","nm-x (nhập khẩu)","2017","57900000","52000000","130","55948461.538461536","57900000.0"
"yamaha","nm-x (nhập khẩu)","2018","55000000","55000","209","27994354.066985644","28800000"
"yamaha","nouvo","1990","3000000","3000000","5","3000000.0","3000000"
"yamaha","nouvo","1991","2300000","2300000","1","2300000.0","2300000"
"yamaha","nouvo","1994","7500000","2500000","54","7407407.407407408","7500000.0"
"yamaha","nouvo","1996","4500000","1000000","83","3914457.8313253014","4500000"
"yamaha","nouvo","1997","18000000","5000000","31","6225806.451612903","5000000"
"yamaha","nouvo","1998","7000000","1900000","126","5575746.031746032","5900000.0"
"yamaha","nouvo","1999","4500000","2000000","20","2610000.0","2500000.0"
"yamaha","nouvo","2000","123456000","1000000","518","8188911.196911197","3500000.0"
"yamaha","nouvo","2001","9000000","1000000","555","3971171.171171171","3900000"
"yamaha","nouvo","2002","25000000","2200","828","3378542.7536231885","3000000.0"
"yamaha","nouvo","2003","25000000","1000000","776","2992645.618556701","3000000.0"
"yamaha","nouvo","2004","21800000","900000","2923","4704917.573725624","3000000"
"yamaha","nouvo","2005","3500000000","800000","5295","4423917.846836639","3200000"
"yamaha","nouvo","2006","555555000","1000000","8496","5957760.592278719","3000000.0"
"yamaha","nouvo","2007","4000000000","2900","15640","4630846.278388747","3200000.0"
"yamaha","nouvo","2008","4500000000","1000000","22597","11512155.728636544","3800000"
"yamaha","nouvo","2009","12000000000","1000000","32286","26212925.01675649","6000000.0"
"yamaha","nouvo","2010","9500000000","686868.0","68980","18283561.96823717","6500000.0"
"yamaha","nouvo","2011","12500000000","50","55992","23663114.37221389","6900000.0"
"yamaha","nouvo","2012","12500000000","1000000","57879","43609636.18906685","9000000"
"yamaha","nouvo","2013","13500000000","1000000","44394","30783380.334887598","10500000.0"
"yamaha","nouvo","2014","13999999000","1000000","34910","39980999.57032369","10000000.0"
"yamaha","nouvo","2015","15000000000","32.0","36282","31711972.990243096","10000000.0"
"yamaha","nouvo","2016","200000000","0","16945","15157506.508055473","14800000"
"yamaha","nouvo","2017","7200000000","1000000","12546","35123555.15670333","12500000.0"
"yamaha","nouvo","2018","15000000000","1000000","15796","14679834.184350468","14500000.0"
"yamaha","nouvo","2019","55000000","1000000","5081","14517713.048612477","14500000"
"yamaha","nouvo","2020","123456000","1000000","1797","6498828.603227601","6000000"
"yamaha","nouvo","2021","47000000","1000000","1053","7560879.285849952","5000000"
"yamaha","nouvo (nhập khẩu)","1998","3200000","3200000","7","3200000.0","3200000"
"yamaha","nouvo (nhập khẩu)","2001","2500000","2500000","1","2500000.0","2500000"
"yamaha","nouvo (nhập khẩu)","2002","7000000","7000000","57","7000000.0","7000000"
"yamaha","nouvo (nhập khẩu)","2003","3200000","3200000","30","3200000.0","3200000.0"
"yamaha","nouvo (nhập khẩu)","2004","3600000","1999000","35","3302828.5714285714","3300000"
"yamaha","nouvo (nhập khẩu)","2006","5500000","3000000","90","4342222.222222222","4300000.0"
"yamaha","nouvo (nhập khẩu)","2007","4800000","1980000","3","2920000.0","1980000"
"yamaha","nouvo (nhập khẩu)","2008","8900000","7200000","30","8190000.0","8200000.0"
"yamaha","nouvo (nhập khẩu)","2009","10300000","5400000","19","6705263.157894737","6400000"
"yamaha","nouvo (nhập khẩu)","2010","7800000","7800000","1","7800000.0","7800000"
"yamaha","nouvo (nhập khẩu)","2011","15500000","6500000","57","9159649.122807018","8500000"
"yamaha","nozza","1982","15000000","15000000","1","15000000.0","15000000"
"yamaha","nozza","1994","19500000","19500000","52","19500000.0","19500000.0"
"yamaha","nozza","2000","16000000","1850000","8","12231250.0","13500000.0"
"yamaha","nozza","2002","10300000","5500000","29","9875862.068965517","10000000"
"yamaha","nozza","2003","3500000","2100000","2","2800000.0","2800000.0"
"yamaha","nozza","2005","16500000","2800000","70","3724285.714285714","3500000.0"
"yamaha","nozza","2006","3200000","3000000","41","3195121.951219512","3200000"
"yamaha","nozza","2007","3500000","1500000","3","2433333.3333333335","2300000"
"yamaha","nozza","2008","8000000","2500000","72","6159722.222222222","6500000.0"
"yamaha","nozza","2009","15000000","1500000","98","5398979.591836735","3500000.0"
"yamaha","nozza","2010","25500000","2000000","144","10444138.888888888","9494500.0"
"yamaha","nozza","2011","26000000","6000000","3052","12762605.49672346","13500000.0"
"yamaha","nozza","2012","13500000000","1000000","12170","16443348.726211997","12700000.0"
"yamaha","nozza","2013","12500800000","3700000","10622","14840042.85530032","12500000.0"
"yamaha","nozza","2014","12500800000","1000000","11191","31760198.641765706","12800000"
"yamaha","nozza","2015","60000000","2000000","10449","13767605.129677482","13500000"
"yamaha","nozza","2016","60000000","5000000","5543","13084818.50983222","13000000"
"yamaha","nozza","2017","35000000","7000000","2875","13412138.43478261","11600000"
"yamaha","nozza","2018","32000000","1000000.0","3332","10256542.617046818","9500000.0"
"yamaha","nozza","2019","43000000","2000000","1448","17297099.44751381","11600000.0"
"yamaha","nozza","2020","90000000","6500000","394","30976609.137055837","35000000.0"
"yamaha","nozza","2021","46000000","10000","96","12911770.833333334","10000.0"
"yamaha","nozza (nhập khẩu)","2002","4500000","4500000","1","4500000.0","4500000"
"yamaha","nozza (nhập khẩu)","2009","8800000","8800000","5","8800000.0","8800000"
"yamaha","nvx","1986","7500000","7500000","44","7500000.0","7500000.0"
"yamaha","nvx","1997","45000000","40000000","10","40500000.0","40000000.0"
"yamaha","nvx","2000","48.0","48.0","1","48.0","48.0"
"yamaha","nvx","2001","44800000","44800000","21","44800000.0","44800000"
"yamaha","nvx","2003","6000000.0","2800000","3","4933333.333333333","6000000.0"
"yamaha","nvx","2004","3500000","2700000","39","2735897.435897436","2700000"
"yamaha","nvx","2005","9000000","3600000","56","8903571.42857143","9000000.0"
"yamaha","nvx","2006","3500000","3500000","3","3500000.0","3500000"
"yamaha","nvx","2007","24000000","3200000","27","11774074.074074075","4800000"
"yamaha","nvx","2008","37000000","2500000","53","25569811.320754718","34700000"
"yamaha","nvx","2009","34000000","1800000","245","9914693.877551021","7400000"
"yamaha","nvx","2010","34000000","2000000","180","6258888.888888889","6000000.0"
"yamaha","nvx","2011","68000000","3500000","418","13284210.52631579","7000000.0"
"yamaha","nvx","2012","30500000","3000000","150","7518600.0","10250000.0"
"yamaha","nvx","2013","19000000","1000000","70","8987960.914285714","7999000.0"
"yamaha","nvx","2014","11000000000","4000000","75","1804368933.3333333","24186000"
"yamaha","nvx","2015","125000000","1000000","163","18538987.73006135","12345000"
"yamaha","nvx","2016","59000000","6000000","1410","26458320.881560285","28000000.0"
"yamaha","nvx","2017","3330000000","30000","36375","28469394.45679725","28000000"
"yamaha","nvx","2018","999999000","1000000","36438","28919763.30874362","28300000.0"
"yamaha","nvx","2019","80000000","2850000","50618","29273302.994982023","28600000.0"
"yamaha","nvx","2020","999999000","1000000","18456","32373622.615951452","30000000.0"
"yamaha","nvx","2021","125000000","50","3272","37886980.50122249","32500000.0"
"yamaha","nvx (nhập khẩu)","2018","26500000","26500000","1","26500000.0","26500000"
"yamaha","r","1985","8000000","8000000","1","8000000.0","8000000"
"yamaha","r","1993","1400000","1400000","1","1400000.0","1400000"
"yamaha","r","1996","46000000.0","46000000.0","1","46000000.0","46000000.0"
"yamaha","r","1997","19700000","19700000","1","19700000.0","19700000"
"yamaha","r","1999","24000000.0","24000000.0","1","24000000.0","24000000.0"
"yamaha","r","2000","175000000.0","5000000","21","53209523.809523806","42500000.0"
"yamaha","r","2001","150000000","15000000","2","82500000.0","82500000.0"
"yamaha","r","2002","135000000.0","3700000","10","69400000.0","87000000.0"
"yamaha","r","2003","150000000000000.0","6000000.0","8","18750047475000.0","45250000.0"
"yamaha","r","2004","154000000.0","3200000","8","37987500.0","9750000.0"
"yamaha","r","2005","145000000","14.0","7","54685716.28571428","16800000"
"yamaha","r","2006","215000000","1.0","233","101716961.43347639","100000000.0"
"yamaha","r","2007","235000000","2500000.0","221","120094117.64705883","110000000"
"yamaha","r","2008","380000000","13.0","498","68459036.17068273","4300000.0"
"yamaha","r","2009","350000000.0","13300.0","544","149118353.49264705","145000000.0"
"yamaha","r","2010","1.1111111111111112e+16","31.0","172","64599564203643.49","36250000.0"
"yamaha","r","2011","9999999999.0","999.0","189","126853927.08465609","45000000.0"
"yamaha","r","2012","266000000","1.0","218","55581910.67889908","30000000.0"
"yamaha","r","2013","333333000","2100.0","540","199760146.47777778","295000000.0"
"yamaha","r","2014","349000000","1.0","668","125541904.7979042","155000000.0"
"yamaha","r","2015","490000000.0","9500.0","830","144202775.1939759","78000000.0"
"yamaha","r","2016","588000000","35","634","227845505.4731861","65000000.0"
"yamaha","r","2017","111111111111.0","35500.0","346","526698798.8757225","64000000.0"
"yamaha","r","2018","680000000","1000.0","1169","96758520.95808384","54000000"
"yamaha","r","2019","650000000","13000","1686","48838697.5088968","53000000.0"
"yamaha","r","2020","750000000","1200000","1347","81252323.68225686","62000000"
"yamaha","r","2021","370000000","6500000","153","77140436.60130718","66500000"
"yamaha","r (nhập khẩu)","2010","8000000","8000000","2","8000000.0","8000000.0"
"yamaha","r (nhập khẩu)","2013","60000000","23000000","51","25588235.29411765","25000000"
"yamaha","r (nhập khẩu)","2014","24500000","24500000","2","24500000.0","24500000.0"
"yamaha","r (nhập khẩu)","2015","51500000","36000000","4","43625000.0","43500000.0"
"yamaha","r (nhập khẩu)","2016","98000000","98000000","1","98000000.0","98000000"
"yamaha","r (nhập khẩu)","2017","98000000","36500000","7","60214285.71428572","57000000"
"yamaha","r (nhập khẩu)","2018","78000000","28500000","5","46960000.0","33000000"
